id,lat,long,irradiance,farm_type,capacity,capacity_factor,power_generation,estimated_cost
10061,40.884342,-101.369629,5.603438854,large_residential,0.015,0.233,30.67882773,39900
10062,40.74419,-88.35672,4.848018169,large_utility,2000,0.202,3539053.263,5320000000
10063,40.573563,-86.289307,4.786965847,medium_utility,500,0.199,873621.2671,1330000000
10064,40.346283,-84.090363,4.68771553,small_utility,5,0.195,8555.080842,13300000
10065,38.897488,-117.032196,6.201667786,large_residential,0.015,0.258,33.95413113,39900
10066,41.031425,-97.267792,5.236907959,large_community,5,0.218,9557.357025,13300000
10067,40.735493,-87.988617,4.887826443,small_community,0.15,0.204,267.6084978,399000
10068,40.571541,-86.068115,4.745587826,small_utility,5,0.198,8660.697782,13300000
10069,39.773857,-79.744415,4.538558006,small_community,0.15,0.189,248.4860508,399000
10070,40.654221,-105.230927,5.269208431,large_utility,2000,0.22,3846522.155,5320000000
10071,40.823647,-88.962555,4.849016666,large_utility,2000,0.202,3539782.166,5320000000
10072,40.72356,-87.596252,4.894829273,large_residential,0.015,0.204,26.79919027,39900
10073,40.447411,-84.661804,4.676642895,medium_community,2,0.195,3413.949313,5320000
10074,39.221481,-115.613602,6.008953094,small_utility,5,0.25,10966.3394,13300000
10075,40.892857,-89.767761,4.912102222,medium_utility,500,0.205,896458.6555,1330000000
10076,40.764969,-87.886169,4.832009315,small_utility,5,0.201,8818.417,13300000
10077,40.473606,-84.730804,4.708969116,small_utility,5,0.196,8593.868637,13300000
10078,40.909924,-89.741364,4.878091335,medium_utility,500,0.203,890251.6686,1330000000
10079,40.768223,-87.688629,4.916170597,small_residential,0.005,0.205,8.97201134,13300
10080,40.41415,-84.02771,4.681873322,large_residential,0.015,0.195,25.63325644,39900
10081,39.513447,-114.250763,5.862975597,large_utility,2000,0.244,4279972.186,5320000000
10082,40.864212,-88.736023,4.88217926,medium_community,2,0.203,3563.99086,5320000
10083,40.736832,-87.076965,4.81694603,large_utility,2000,0.201,3516370.602,5320000000
10084,38.968964,-74.943085,5.070309162,small_residential,0.005,0.211,9.253314221,13300
10085,41.027081,-100.7164,5.604306698,medium_residential,0.01,0.234,20.45571945,26600
10086,40.833393,-88.049622,4.813625813,large_community,5,0.201,8784.867109,13300000
10087,40.512989,-84.575562,4.68637228,medium_residential,0.01,0.195,17.10525882,26600
10088,40.906223,-103.195038,5.740736485,small_community,0.15,0.239,314.3053226,399000
10089,40.906223,-88.804962,4.863695621,large_utility,2000,0.203,3550497.803,5320000000
10090,40.773731,-87.071503,4.894614697,medium_community,2,0.204,3573.068729,5320000
10091,40.431095,-108.468842,5.643166065,small_residential,0.005,0.235,10.29877807,13300
10092,41.163322,-94.902161,4.996123791,large_community,5,0.208,9117.925919,13300000
10093,40.822536,-87.434479,4.861539364,large_residential,0.015,0.203,26.61692802,39900
10094,40.448246,-83.675659,4.742098331,medium_utility,500,0.198,865432.9454,1330000000
10095,39.577251,-114.319305,5.785419941,large_utility,2000,0.241,4223356.557,5320000000
10096,41.085949,-100.646973,5.549911976,medium_utility,500,0.231,1012858.936,1330000000
10097,40.912285,-88.360107,4.848343372,large_community,5,0.202,8848.226654,13300000
10098,40.576,-84.637665,4.707127094,small_community,0.15,0.196,257.7152084,399000
10099,39.035622,-74.895325,5.07042551,large_utility,2000,0.211,3701410.622,5320000000
10100,40.812351,-105.131683,5.34238863,small_community,0.15,0.223,292.4957775,399000
10101,41.201202,-94.975525,5.046964645,small_community,0.15,0.21,276.3213143,399000
10102,40.884762,-87.746643,4.847289562,small_utility,5,0.202,8846.303451,13300000
10103,40.484924,-83.668182,4.731593609,medium_residential,0.01,0.197,17.27031667,26600
10104,38.904377,-117.897614,5.973344803,large_residential,0.015,0.249,32.7040628,39900
10105,41.213524,-97.543274,5.200042725,medium_residential,0.01,0.217,18.98015595,26600
10106,41.040951,-89.752441,4.857032299,medium_residential,0.01,0.202,17.72816789,26600
10107,40.855751,-87.158142,4.871853352,medium_residential,0.01,0.203,17.78226473,26600
10108,39.860004,-79.104431,4.617586613,small_community,0.15,0.192,252.8128671,399000
10109,40.81028,-105.575867,5.437402725,small_utility,5,0.227,9923.259973,13300000
10110,41.243164,-95.839417,5.081341267,large_community,5,0.212,9273.447812,13300000
10111,40.965958,-88.328613,4.842975616,medium_residential,0.01,0.202,17.676861,26600
10112,40.521595,-83.660706,4.683887005,small_community,0.15,0.195,256.4428135,399000
10113,37.971283,-121.92691,5.969568253,large_residential,0.015,0.249,32.68338619,39900
10114,41.253353,-97.346588,5.165210247,large_residential,0.015,0.215,28.2795261,39900
10115,41.005356,-88.620178,4.824025631,small_residential,0.005,0.201,8.803846777,13300
10116,40.700932,-85.108551,4.716578484,small_residential,0.005,0.197,8.607755733,13300
10117,41.055298,-102.916199,5.67974329,small_residential,0.005,0.237,10.3655315,13300
10118,41.125664,-90.262878,4.840316296,medium_utility,500,0.202,883357.724,1330000000
10119,40.931309,-87.394287,4.821524143,medium_utility,500,0.201,879928.1561,1330000000
10120,39.642128,-77.512787,4.871718884,large_utility,2000,0.203,3556354.785,5320000000
10121,40.863354,-105.609024,5.513689518,small_community,0.15,0.23,301.8745011,399000
10122,41.297146,-95.369507,5.082299709,medium_residential,0.01,0.212,18.55039394,26600
10123,41.03891,-88.566589,4.804177761,small_community,0.15,0.2,263.0287324,399000
10124,40.632515,-84.132751,4.64570713,small_residential,0.005,0.194,8.478415512,13300
10125,39.138008,-74.834961,5.023331642,small_community,0.15,0.209,275.0274074,399000
10126,41.077648,-103.141327,5.695016861,large_utility,2000,0.237,4157362.309,5320000000
10127,41.129143,-89.669098,4.874424458,large_community,5,0.203,8895.824636,13300000
10128,40.884007,-86.412415,4.730730534,medium_community,2,0.197,3453.43329,5320000
10129,39.6782,-77.50177,4.838931561,small_utility,5,0.202,8831.050099,13300000
10130,40.96851,-104.833664,5.663406372,small_residential,0.005,0.236,10.33571663,13300
10131,41.171776,-90.085297,4.868933201,large_utility,2000,0.203,3554321.237,5320000000
10132,41.036613,-88.022766,4.879740238,small_utility,5,0.203,8905.525934,13300000
10133,39.9296,-78.837646,4.589866161,medium_community,2,0.191,3350.602298,5320000
10134,40.898399,-105.837311,5.34085989,medium_residential,0.01,0.223,19.4941386,26600
10135,41.345261,-94.577087,4.963558674,large_residential,0.015,0.207,27.17548374,39900
10136,41.106293,-88.731537,4.814947605,large_community,5,0.201,8787.279379,13300000
10137,40.690331,-84.146118,4.596725941,medium_community,2,0.192,3355.609937,5320000
10138,38.105713,-121.860443,5.865112305,small_community,0.15,0.244,321.1148987,399000
10139,41.104172,-103.565247,5.716021061,large_community,5,0.238,10431.73844,13300000
10140,41.203289,-89.983185,4.903754711,small_residential,0.005,0.204,8.949352348,13300
10141,41.007465,-87.185364,4.787811756,large_community,5,0.199,8737.756455,13300000
10142,39.305309,-75.271973,4.914858341,medium_residential,0.01,0.205,17.93923294,26600
10143,40.937527,-105.818954,5.442805767,large_community,5,0.227,9933.120525,13300000
10144,41.384277,-94.724762,5.006393433,large_residential,0.015,0.209,27.41000405,39900
10145,41.167919,-89.095612,4.833671093,large_utility,2000,0.201,3528579.898,5320000000
10146,40.716038,-84.041992,4.673306942,small_community,0.15,0.195,255.8635551,399000
10147,38.158321,-121.808502,6.055133343,medium_residential,0.01,0.252,22.1012367,26600
10148,41.08408,-104.330261,5.709537983,small_residential,0.005,0.238,10.41990682,13300
10149,41.230434,-89.807068,4.839289188,medium_residential,0.01,0.202,17.66340554,26600
10150,40.978394,-86.42215,4.709094524,small_community,0.15,0.196,257.8229252,399000
10151,40.987923,-105.678482,5.293446064,small_utility,5,0.221,9660.539067,13300000
10152,41.422283,-94.798279,5.027512074,small_community,0.15,0.209,275.2562861,399000
10153,41.193581,-88.91922,4.820177078,large_residential,0.015,0.201,26.3904695,39900
10154,40.598526,-82.753723,4.565904617,large_utility,2000,0.19,3333110.37,5320000000
10155,39.535324,-115.963135,5.746910095,large_residential,0.015,0.239,31.46433277,39900
10156,41.07515,-104.898895,5.552561283,large_utility,2000,0.231,4053369.737,5320000000
10157,41.411892,-93.237335,4.991197109,medium_community,2,0.208,3643.57389,5320000
10158,41.186829,-88.548309,4.793976307,small_community,0.15,0.2,262.4702028,399000
10159,40.610699,-82.701477,4.574242115,medium_utility,500,0.191,834799.186,1330000000
10160,40.995186,-106.001907,5.494417667,small_utility,5,0.229,10027.31224,13300000
10161,41.193096,-103.626038,5.703870296,large_community,5,0.238,10409.56329,13300000
10162,41.327785,-90.565918,4.857750416,medium_community,2,0.202,3546.157804,5320000
10163,41.178787,-88.17746,4.800953865,medium_residential,0.01,0.2,17.52348161,26600
10164,40.629002,-82.697418,4.574242115,small_utility,5,0.191,8347.99186,13300000
10165,40.821575,-107.85495,5.442532063,large_community,5,0.227,9932.621015,13300000
10166,41.154099,-104.389572,5.619359493,medium_community,2,0.234,4102.13243,5320000
10167,41.45573,-93.508179,5.028211594,small_utility,5,0.21,9176.486159,13300000
10168,41.227264,-88.592896,4.842331409,medium_community,2,0.202,3534.901929,5320000
10169,40.742729,-83.466553,4.661667347,small_utility,5,0.194,8507.542908,13300000
10170,39.280876,-117.487793,5.815135479,small_community,0.15,0.242,318.3786675,399000
10171,41.101089,-105.25,5.356205463,medium_residential,0.01,0.223,19.55014994,26600
10172,41.503052,-95.739502,5.120857716,large_residential,0.015,0.213,28.036696,39900
10173,41.328735,-89.896179,4.870797634,small_residential,0.005,0.203,8.889205682,13300
10174,40.820625,-83.971588,4.672359943,medium_utility,500,0.195,852705.6896,1330000000
10175,40.100533,-78.838623,4.566715717,medium_community,2,0.19,3333.702473,5320000
10176,41.10659,-105.399734,5.344284534,large_utility,2000,0.223,3901327.71,5320000000
10177,41.521919,-95.913147,5.044944286,large_residential,0.015,0.21,27.62106997,39900
10178,41.289364,-88.957581,4.767153263,medium_utility,500,0.199,870005.4705,1330000000
10179,40.785183,-83.507355,4.634093285,small_residential,0.005,0.193,8.457220245,13300
10180,38.679684,-120.287903,6.220090866,large_community,5,0.259,11351.66583,13300000
10181,41.159119,-105.010651,5.333019733,small_utility,5,0.222,9732.761013,13300000
10182,41.533192,-94.746399,5.054495811,small_residential,0.005,0.211,9.224454855,13300
10183,41.031101,-85.595032,4.711415291,small_residential,0.005,0.196,8.598332906,13300
10184,40.116974,-78.709839,4.570766926,large_utility,2000,0.19,3336659.856,5320000000
10185,41.1413,-105.430008,5.312879086,large_community,5,0.221,9696.004332,13300000
10186,41.559032,-95.863403,5.05414772,small_community,0.15,0.211,276.7145877,399000
10187,40.972206,-84.835907,4.69699955,large_community,5,0.196,8572.024179,13300000
10188,39.498569,-75.280121,4.999206066,small_utility,5,0.208,9123.55107,13300000
10189,41.179169,-105.212357,5.405045986,medium_community,2,0.225,3945.68357,5320000
10190,41.572235,-94.919495,5.037034988,medium_community,2,0.21,3677.035541,5320000
10191,40.982826,-84.759399,4.714839458,medium_utility,500,0.196,860458.2011,1330000000
10192,39.516487,-75.273987,4.991288662,small_community,0.15,0.208,273.2730542,399000
10193,41.203991,-105.141617,5.430040836,medium_community,2,0.226,3963.92981,5320000
10194,41.547947,-92.783844,4.905578136,large_residential,0.015,0.204,26.85804029,39900
10195,40.855644,-83.467834,4.668895245,medium_utility,500,0.195,852073.3822,1330000000
10196,41.285339,-104.383087,5.600419998,medium_residential,0.01,0.233,20.44153299,26600
10197,41.419468,-89.539001,4.816076756,small_community,0.15,0.201,263.6802024,399000
10198,40.769276,-82.616638,4.563378334,large_utility,2000,0.19,3331266.184,5320000000
10199,38.963932,-119.505753,6.268510818,large_utility,2000,0.261,4576012.897,5320000000
10200,41.604313,-98.498016,5.29228878,large_community,5,0.221,9658.427024,13300000
10201,41.303814,-87.614319,4.795681,small_community,0.15,0.2,262.5635348,399000
10202,40.67609,-81.767975,4.545271397,large_utility,2000,0.189,3318048.12,5320000000
10203,41.231342,-105.46904,5.315264702,small_residential,0.005,0.221,9.700358081,13300
10204,41.644672,-94.74408,5.000895023,small_residential,0.005,0.208,9.126633417,13300
10205,41.165413,-85.820496,4.671532154,small_residential,0.005,0.195,8.525546181,13300
10206,39.540379,-75.017151,4.946719646,large_utility,2000,0.206,3611105.342,5320000000
10207,41.304871,-104.833511,5.581596375,large_residential,0.015,0.233,30.55924015,39900
10208,41.626602,-92.928894,4.843947887,medium_community,2,0.202,3536.081958,5320000
10209,41.079948,-84.790955,4.739587307,medium_residential,0.01,0.197,17.29949367,26600
10210,40.064537,-114.467682,5.76992178,medium_utility,500,0.24,1053010.725,1330000000
10211,41.380276,-104.122574,5.581827164,medium_residential,0.01,0.233,20.37366915,26600
10212,41.642269,-92.828552,4.845472813,large_utility,2000,0.202,3537195.153,5320000000
10213,41.108658,-84.885162,4.677471638,large_residential,0.015,0.195,25.60915722,39900
10214,40.479961,-112.098145,5.371112823,large_utility,2000,0.224,3920912.361,5320000000
10215,41.381588,-104.346771,5.558311939,small_community,0.15,0.232,304.3175787,399000
10216,41.699829,-94.693115,4.982892036,large_utility,2000,0.208,3637511.186,5320000000
10217,41.349941,-87.25943,4.765949249,large_utility,2000,0.199,3479142.952,5320000000
10218,39.084595,-119.40329,6.303222179,small_utility,5,0.263,11503.38048,13300000
10219,41.337391,-105.112183,5.250408649,large_utility,2000,0.219,3832798.314,5320000000
10220,41.696014,-98.551666,5.294917583,small_residential,0.005,0.221,9.663224589,13300
10221,41.53059,-89.526978,4.77008009,small_residential,0.005,0.199,8.705396164,13300
10222,41.142876,-84.853912,4.682132244,large_community,5,0.195,8544.891345,13300000
10223,41.368408,-104.967438,5.575799942,small_community,0.15,0.232,305.2750468,399000
10224,41.743618,-95.464417,5.053645134,small_community,0.15,0.211,276.6870711,399000
10225,41.53846,-89.351776,4.816604614,medium_residential,0.01,0.201,17.58060684,26600
10226,41.161263,-84.850494,4.669629097,large_utility,2000,0.195,3408829.241,5320000000
10227,39.125381,-119.394196,6.276830196,small_residential,0.005,0.262,11.45521511,13300
10228,41.378521,-105.068604,5.327363014,small_utility,5,0.222,9722.437501,13300000
10229,41.503002,-103.466187,5.600095749,large_residential,0.015,0.233,30.66052423,39900
10230,41.563107,-89.44873,4.768184185,medium_community,2,0.199,3480.774455,5320000
10231,41.376419,-86.906799,4.710784435,small_community,0.15,0.196,257.9154478,399000
10232,41.310757,-106.029755,5.439609051,small_residential,0.005,0.227,9.927286518,13300
10233,41.476452,-104.085785,5.470085144,large_community,5,0.228,9982.905388,13300000
10234,41.775879,-94.841034,5.018317223,small_community,0.15,0.209,274.752868,399000
10235,41.482044,-87.98822,4.747675419,large_community,5,0.198,8664.50764,13300000
10236,41.024452,-83.307922,4.614009857,large_residential,0.015,0.192,25.26170397,39900
10237,40.189796,-114.406433,5.756471634,medium_community,2,0.24,4202.224293,5320000
10238,41.417534,-105.049591,5.304152489,large_residential,0.015,0.221,29.04023488,39900
10239,41.778049,-98.206055,5.231810093,large_community,5,0.218,9548.05342,13300000
10240,41.592472,-89.320831,4.790173054,small_utility,5,0.2,8742.065824,13300000
10241,41.086143,-83.668976,4.656857014,medium_residential,0.01,0.194,16.9975281,26600
10242,40.016739,-115.449173,5.811502934,large_utility,2000,0.242,4242397.142,5320000000
10243,41.435993,-105.052399,5.350391865,small_utility,5,0.223,9764.465154,13300000
10244,41.79715,-98.181824,5.255243778,medium_utility,500,0.219,959081.9895,1330000000
10245,41.617142,-89.417847,4.814368725,large_utility,2000,0.201,3514489.169,5320000000
10246,41.08152,-83.470428,4.610270023,medium_residential,0.01,0.192,16.82748558,26600
10247,39.201626,-119.398834,6.257039547,large_residential,0.015,0.261,34.25729152,39900
10248,41.450249,-105.104446,5.339894772,large_utility,2000,0.222,3898123.184,5320000000
10249,41.816223,-98.157593,5.187790871,large_community,5,0.216,9467.71834,13300000
10250,41.635654,-89.415802,4.826231956,large_utility,2000,0.201,3523149.328,5320000000
10251,41.122837,-83.661407,4.606511593,medium_residential,0.01,0.192,16.81376731,26600
10252,40.248199,-114.399384,5.717964172,small_utility,5,0.238,10435.28461,13300000
10253,41.491566,-104.836166,5.564054012,medium_community,2,0.232,4061.759429,5320000
10254,41.834305,-98.183197,5.254774094,small_residential,0.005,0.219,9.589962722,13300
10255,41.657223,-89.463348,4.793653011,medium_residential,0.01,0.2,17.49683349,26600
10256,41.141197,-83.657623,4.606511593,large_utility,2000,0.192,3362753.463,5320000000
10257,40.253559,-114.475922,5.717542648,small_residential,0.005,0.238,10.43451533,13300
10258,41.516148,-104.764908,5.528508663,small_community,0.15,0.23,302.6858493,399000
10259,41.848648,-98.383423,5.224891186,large_utility,2000,0.218,3814170.566,5320000000
10260,41.839695,-93.242493,4.873219013,large_utility,2000,0.203,3557449.879,5320000000
10261,41.512077,-87.18576,4.69700098,medium_residential,0.01,0.196,17.14405358,26600
10262,39.265476,-119.373703,6.223963261,large_community,5,0.259,11358.73295,13300000
10263,41.482075,-105.383942,5.235976696,medium_community,2,0.218,3822.262988,5320000
10264,41.74514,-101.646912,5.632595062,medium_residential,0.01,0.235,20.55897198,26600
10265,41.882332,-97.560577,5.122425556,large_residential,0.015,0.213,28.04527992,39900
10266,41.68969,-89.384888,4.756013393,medium_utility,500,0.198,867972.4442,1330000000
10267,41.19492,-83.796387,4.636732578,large_residential,0.015,0.193,25.38611086,39900
10268,40.913525,-110.563171,5.631866932,medium_residential,0.01,0.235,20.5563143,26600
10269,41.53458,-104.992401,5.547136307,large_residential,0.015,0.231,30.37057128,39900
10270,41.806007,-100.778076,5.543621063,large_utility,2000,0.231,4046843.376,5320000000
10271,41.907482,-94.988342,4.972568035,large_community,5,0.207,9074.936664,13300000
10272,41.697338,-89.209167,4.810492992,small_utility,5,0.2,8779.14971,13300000
10273,41.176128,-83.475586,4.611091137,medium_community,2,0.192,3366.09653,5320000
10274,40.307732,-114.492615,5.86612463,medium_utility,500,0.244,1070567.745,1330000000
10275,41.540436,-105.143188,5.346733093,medium_residential,0.01,0.223,19.51557579,26600
10276,41.820076,-100.87915,5.575776577,small_residential,0.005,0.232,10.17579225,13300
10277,41.912964,-94.038818,4.956857681,medium_utility,500,0.207,904626.5268,1330000000
10278,41.699825,-88.959045,4.735324383,large_residential,0.015,0.197,25.925901,39900
10279,41.126446,-82.911591,4.55794096,medium_utility,500,0.19,831824.2252,1330000000
10280,40.257141,-114.876709,5.823911667,small_residential,0.005,0.243,10.62863879,13300
10281,41.567326,-105.047333,5.342439175,large_utility,2000,0.223,3899980.598,5320000000
10282,41.917747,-98.611145,5.266495228,small_residential,0.005,0.219,9.611353791,13300
10283,41.906605,-92.964447,4.898839951,small_utility,5,0.204,8940.382911,13300000
10284,41.573582,-87.026733,4.657082081,large_community,5,0.194,8499.174798,13300000
10285,41.104996,-82.591461,4.574751377,medium_residential,0.01,0.191,16.69784253,26600
10286,40.339588,-114.527435,5.872848511,medium_utility,500,0.245,1071794.853,1330000000
10287,41.618595,-104.654938,5.553042889,small_residential,0.005,0.231,10.13430327,13300
10288,41.952339,-97.837463,5.183648586,medium_community,2,0.216,3784.063468,5320000
10289,41.808624,-90.147064,4.865795135,large_utility,2000,0.203,3552030.449,5320000000
10290,41.430161,-85.275482,4.69105196,large_community,5,0.195,8561.169827,13300000
10291,41.576523,-105.373795,5.278704643,medium_residential,0.01,0.22,19.26727195,26600
10292,41.880226,-100.783997,5.557551861,small_community,0.15,0.232,304.2759644,399000
10293,41.87001,-90.99173,4.831646442,large_utility,2000,0.201,3527101.903,5320000000
10294,41.300766,-83.899811,4.645823002,medium_community,2,0.194,3391.450791,5320000
10295,41.534286,-106.042328,5.358345032,large_community,5,0.223,9778.979683,13300000
10296,41.875412,-101.283936,5.565496922,large_utility,2000,0.232,4062812.753,5320000000
10297,41.928551,-91.937836,4.91148901,large_community,5,0.205,8963.467443,13300000
10298,41.262066,-83.407532,4.646124363,medium_residential,0.01,0.194,16.95835392,26600
10299,41.604698,-105.478333,5.153588295,large_community,5,0.215,9405.298638,13300000
10300,41.744362,-103.746704,5.540530682,large_utility,2000,0.231,4044587.398,5320000000
10301,41.978779,-92.885681,4.821564198,small_utility,5,0.201,8799.354661,13300000
10302,41.268723,-83.30603,4.608473301,large_community,5,0.192,8410.463774,13300000
10303,41.566494,-106.097839,5.438166142,large_utility,2000,0.227,3969861.284,5320000000
10304,41.757442,-103.823486,5.442553997,medium_residential,0.01,0.227,19.86532209,26600
10305,41.984219,-92.459839,4.82371521,large_residential,0.015,0.201,26.40984077,39900
10306,41.248459,-82.984985,4.572710037,large_community,5,0.191,8345.195818,13300000
10307,39.338928,-119.802628,6.24572897,medium_community,2,0.26,4559.382148,5320000
10308,41.650345,-105.385406,5.251883507,medium_community,2,0.219,3833.87496,5320000
10309,41.927361,-101.363647,5.580815792,small_residential,0.005,0.233,10.18498882,13300
10310,41.929844,-90.686218,4.832257748,small_residential,0.005,0.201,8.81887039,13300
10311,41.263783,-82.956604,4.582182407,large_residential,0.015,0.191,25.08744868,39900
10312,39.903366,-117.360229,5.954593658,medium_community,2,0.248,4346.85337,5320000
10313,41.603363,-106.10408,5.380553722,large_community,5,0.224,9819.510543,13300000
10314,41.755081,-104.34906,5.569232464,large_community,5,0.232,10163.84925,13300000
10315,42.0047,-91.982727,4.887256145,medium_community,2,0.204,3567.696986,5320000
10316,41.533157,-85.181793,4.713694096,medium_utility,500,0.196,860249.1725,1330000000
10317,41.312454,-108.953827,5.621560574,medium_utility,500,0.234,1025934.805,1330000000
10318,41.715046,-105.069794,5.286980629,small_utility,5,0.22,9648.739648,13300000
10319,42.09362,-95.010254,4.979549885,large_residential,0.015,0.207,27.26303562,39900
10320,41.749939,-87.351013,4.662315845,small_utility,5,0.194,8508.726417,13300000
10321,41.273083,-82.729065,4.586133957,small_utility,5,0.191,8369.694472,13300000
10322,40.564121,-114.120514,5.74149847,small_community,0.15,0.239,314.3470412,399000
10323,41.630825,-106.209,5.37723732,medium_utility,500,0.224,981345.8109,1330000000
10324,41.799751,-104.255066,5.587750912,small_utility,5,0.233,10197.64541,13300000
10325,41.904209,-89.235687,4.757512569,large_community,5,0.198,8682.460438,13300000
10326,41.369225,-83.359802,4.586135387,medium_residential,0.01,0.191,16.73939416,26600
10327,39.469196,-119.578369,6.153151035,small_residential,0.005,0.256,11.22950064,13300
10328,41.661007,-106.088791,5.372774124,small_residential,0.005,0.224,9.805312776,13300
10329,41.816322,-104.28244,5.558796406,medium_residential,0.01,0.232,20.28960688,26600
10330,42.016094,-90.92926,4.846742153,large_residential,0.015,0.202,26.53591329,39900
10331,41.622906,-85.516602,4.635501385,large_utility,2000,0.193,3383916.011,5320000000
10332,40.005672,-74.854126,4.857051849,large_community,5,0.202,8864.119624,13300000
10333,41.653404,-106.363342,5.261429787,large_utility,2000,0.219,3840843.745,5320000000
10334,41.795265,-104.780975,5.572069168,medium_community,2,0.232,4067.610493,5320000
10335,42.14843,-94.908997,4.954873562,medium_community,2,0.206,3617.0577,5320000
10336,41.80135,-87.293365,4.660310745,large_community,5,0.194,8505.06711,13300000
10337,40.690651,-78.393311,4.524422646,medium_utility,500,0.189,825707.1329,1330000000
10338,41.599861,-107.081192,5.51542902,large_residential,0.015,0.23,30.19697388,39900
10339,41.81982,-104.709335,5.583616257,small_utility,5,0.233,10190.09967,13300000
10340,42.119083,-92.602356,4.956260681,medium_residential,0.01,0.207,18.09035149,26600
10341,41.739025,-86.349731,4.633817673,large_community,5,0.193,8456.717253,13300000
10342,38.982803,-121.78653,5.909762859,large_community,5,0.246,10785.31722,13300000
10343,41.723309,-106.024078,5.321579456,medium_residential,0.01,0.222,19.42376501,26600
10344,42.039181,-101.725067,5.601634502,small_community,0.15,0.233,306.689489,399000
10345,42.079868,-91.099487,4.801876545,small_residential,0.005,0.2,8.763424695,13300
10346,41.386044,-82.879608,4.598760128,small_community,0.15,0.192,251.782117,399000
10347,41.618584,-107.260391,5.597077847,small_utility,5,0.233,10214.66707,13300000
10348,41.819515,-105.161041,5.245001793,medium_community,2,0.219,3828.851309,5320000
10349,42.193104,-97.895142,5.12134409,small_community,0.15,0.213,280.3935889,399000
10350,41.960869,-88.677063,4.738770008,small_community,0.15,0.197,259.4476579,399000
10351,41.741428,-106.227997,5.413821697,large_community,5,0.226,9880.224597,13300000
10352,41.879288,-104.667831,5.511805058,small_community,0.15,0.23,301.7713269,399000
10353,42.171604,-92.498901,4.847933292,large_residential,0.015,0.202,26.54243477,39900
10354,40.750923,-78.300171,4.55809021,large_utility,2000,0.19,3327405.853,5320000000
10355,41.652775,-107.291992,5.539934158,small_residential,0.005,0.231,10.11037984,13300
10356,41.819519,-105.587982,5.37506485,small_community,0.15,0.224,294.2848005,399000
10357,42.229397,-97.946533,5.12229681,small_utility,5,0.213,9348.191678,13300000
10358,41.839275,-86.634949,4.686704159,medium_utility,500,0.195,855323.509,1330000000
10359,41.260517,-110.648102,5.546431065,large_residential,0.015,0.231,30.36671008,39900
10360,41.749454,-106.530853,5.039163113,small_utility,5,0.21,9196.472681,13300000
10361,41.879143,-105.119995,5.27374506,large_residential,0.015,0.22,28.8737542,39900
10362,42.10664,-90.142761,4.833851337,medium_utility,500,0.201,882177.869,1330000000
10363,41.679073,-107.397522,5.40033865,medium_residential,0.01,0.225,19.71123607,26600
10364,41.8475,-105.693039,5.336057663,small_utility,5,0.222,9738.305235,13300000
10365,42.281914,-95.308746,4.997581959,medium_residential,0.01,0.208,18.24117415,26600
10366,41.477692,-82.859375,4.565355301,large_residential,0.015,0.19,24.99532027,39900
10367,41.514141,-108.997787,5.565416336,large_utility,2000,0.232,4062753.925,5320000000
10368,41.822254,-106.166504,5.449390888,large_community,5,0.227,9945.138371,13300000
10369,42.302258,-95.685669,5.05249548,small_utility,5,0.211,9220.804251,13300000
10370,41.54977,-83.296265,4.666978359,small_community,0.15,0.194,255.5170652,399000
10371,41.291496,-110.831757,5.393856525,large_utility,2000,0.225,3937515.263,5320000000
10372,41.804733,-106.54068,5.264309406,medium_residential,0.01,0.219,19.21472933,26600
10373,41.93877,-105.078857,5.259167194,small_utility,5,0.219,9597.980129,13300000
10374,42.083717,-88.837982,4.785146713,small_community,0.15,0.199,261.9867825,399000
10375,40.674961,-114.782593,5.745493412,small_utility,5,0.239,10485.52548,13300000
10376,41.837708,-106.395538,5.275630474,large_community,5,0.22,9628.025615,13300000
10377,42.025459,-104.236176,5.616450787,large_utility,2000,0.234,4100009.075,5320000000
10378,42.01001,-87.564697,4.672584534,large_utility,2000,0.195,3410986.71,5320000000
10379,41.424973,-110.134628,5.627852917,medium_community,2,0.234,4108.332629,5320000
10380,41.893929,-106.002579,5.43551302,large_utility,2000,0.226,3967924.505,5320000000
10381,42.338615,-98.075958,5.187736034,small_residential,0.005,0.216,9.467618262,13300
10382,42.0285,-87.562073,4.672584534,medium_community,2,0.195,3410.98671,5320000
10383,41.768421,-107.43988,5.470070362,medium_utility,500,0.228,998287.8411,1330000000
10384,41.97068,-105.360626,5.499101639,medium_utility,500,0.229,1003586.049,1330000000
10385,42.137608,-88.806274,4.759155273,small_community,0.15,0.198,260.5637512,399000
10386,41.895412,-106.380493,5.339913845,large_utility,2000,0.222,3898137.107,5320000000
10387,42.39349,-96.692566,4.997718334,medium_residential,0.01,0.208,18.24167192,26600
10388,41.810417,-84.778748,4.606340408,large_residential,0.015,0.192,25.21971373,39900
10389,40.849297,-114.232529,5.670022488,small_residential,0.005,0.236,10.34779104,13300
10390,41.994484,-105.515533,5.447042942,large_utility,2000,0.227,3976341.348,5320000000
10391,42.413837,-95.685089,5.060495853,small_utility,5,0.211,9235.404932,13300000
10392,41.818378,-84.676453,4.620526791,medium_community,2,0.193,3372.984557,5320000
10393,41.50465,-110.10321,5.667463779,small_residential,0.005,0.236,10.3431214,13300
10394,42.034714,-105.269943,5.461204052,small_community,0.15,0.228,299.0009218,399000
